LogID,Tarih,ServerTime,LocalTime,StationID,UserID,Tuketim_kWh,UygulananTarife,OlmasiGerekenTarife,Durum,label
1743,2025-11-16,00:13:00,12:13:00,ST-082,U-249,32.2,GUNDUZ,GECE,ANOMALI_ZAMAN_KAYMASI,1
1744,2025-11-13,22:48:00,22:48:00,ST-051,U-341,6.1,GECE,GECE,Normal,0
1745,2025-11-20,16:20:00,16:20:00,ST-083,U-378,8.8,GUNDUZ,GUNDUZ,Normal,0
1746,2025-11-19,03:22:00,03:22:00,ST-048,U-195,19.9,GECE,GECE,Normal,0
1747,2025-11-20,04:33:00,16:33:00,ST-034,U-215,40.4,GUNDUZ,GECE,ANOMALI_ZAMAN_KAYMASI,1
1748,2025-11-17,02:04:00,02:04:00,ST-090,U-149,6.7,GECE,GECE,Normal,0
1749,2025-11-13,23:23:00,23:23:00,ST-053,U-216,18.5,GECE,GECE,Normal,0
1750,2025-11-21,19:00:00,07:00:00,ST-067,U-314,38.5,GECE,GUNDUZ,ANOMALI_ZAMAN_KAYMASI,1
1751,2025-11-21,19:22:00,19:22:00,ST-074,U-220,20.9,GUNDUZ,GUNDUZ,Normal,0
1752,2025-11-20,18:40:00,18:40:00,ST-092,U-117,11.1,GUNDUZ,GUNDUZ,Normal,0
1753,2025-11-21,07:33:00,07:33:00,ST-074,U-175,13.3,GUNDUZ,GUNDUZ,Normal,0
1754,2025-11-14,12:32:00,12:32:00,ST-022,U-208,12.1,GUNDUZ,GUNDUZ,Normal,0
1755,2025-11-26,01:30:00,01:30:00,ST-011,U-322,4.8,GECE,GECE,Normal,0
1756,2025-11-16,02:36:00,02:36:00,ST-077,U-232,15.3,GECE,GECE,Normal,0
1757,2025-11-18,05:15:00,05:15:00,ST-009,U-144,20.5,GECE,GECE,Normal,0
1758,2025-11-19,06:46:00,06:46:00,ST-036,U-366,13.9,GUNDUZ,GUNDUZ,Normal,0
1759,2025-11-20,08:21:00,08:21:00,ST-090,U-367,4.2,GUNDUZ,GUNDUZ,Normal,0
1760,2025-11-26,04:00:00,04:00:00,ST-019,U-390,11.5,GECE,GECE,Normal,0
1761,2025-11-22,11:43:00,11:43:00,ST-013,U-154,21.4,GUNDUZ,GUNDUZ,Normal,0
1762,2025-11-22,12:06:00,12:06:00,ST-069,U-276,18.1,GUNDUZ,GUNDUZ,Normal,0
1763,2025-11-19,20:54:00,20:54:00,ST-074,U-342,15.8,GUNDUZ,GUNDUZ,Normal,0
1764,2025-11-13,12:24:00,12:24:00,ST-080,U-305,11.3,GUNDUZ,GUNDUZ,Normal,0
1765,2025-11-13,12:30:00,12:30:00,ST-089,U-221,19.8,GUNDUZ,GUNDUZ,Normal,0
1766,2025-11-13,12:36:00,12:36:00,ST-048,U-110,20.6,GUNDUZ,GUNDUZ,Normal,0
1767,2025-11-18,07:45:00,07:45:00,ST-036,U-351,9.5,GUNDUZ,GUNDUZ,Normal,0
1768,2025-11-24,17:36:00,17:36:00,ST-030,U-168,21.5,GUNDUZ,GUNDUZ,Normal,0
1769,2025-11-17,19:26:00,19:26:00,ST-042,U-237,12.0,GUNDUZ,GUNDUZ,Normal,0
1770,2025-11-25,07:20:00,07:20:00,ST-025,U-326,15.6,GUNDUZ,GUNDUZ,Normal,0
1771,2025-11-16,05:21:00,05:21:00,ST-063,U-364,11.3,GECE,GECE,Normal,0
1772,2025-11-18,21:52:00,21:52:00,ST-021,U-133,13.3,GUNDUZ,GUNDUZ,Normal,0
1773,2025-11-17,20:22:00,20:22:00,ST-068,U-391,11.3,GUNDUZ,GUNDUZ,Normal,0
1774,2025-11-13,00:30:00,00:30:00,ST-026,U-129,19.8,GECE,GECE,Normal,0
1775,2025-11-16,19:00:00,07:00:00,ST-047,U-201,26.8,GECE,GUNDUZ,ANOMALI_ZAMAN_KAYMASI,1
1776,2025-11-17,08:08:00,08:08:00,ST-051,U-163,12.4,GUNDUZ,GUNDUZ,Normal,0
1777,2025-11-24,08:42:00,20:42:00,ST-077,U-328,38.0,GECE,GUNDUZ,ANOMALI_ZAMAN_KAYMASI,1
1778,2025-11-15,17:40:00,17:40:00,ST-071,U-279,12.5,GUNDUZ,GUNDUZ,Normal,0
1779,2025-11-18,23:44:00,23:44:00,ST-096,U-146,20.1,GECE,GECE,Normal,0
1780,2025-11-17,22:00:00,10:00:00,ST-074,U-209,26.7,GUNDUZ,GECE,ANOMALI_ZAMAN_KAYMASI,1
1781,2025-11-16,20:12:00,20:12:00,ST-035,U-309,16.2,GUNDUZ,GUNDUZ,Normal,0
1782,2025-11-21,17:42:00,05:42:00,ST-099,U-104,52.3,GECE,GUNDUZ,ANOMALI_ZAMAN_KAYMASI,1
1783,2025-11-21,05:00:00,05:00:00,ST-077,U-104,15.7,GECE,GECE,Normal,0
1784,2025-11-16,20:48:00,20:48:00,ST-040,U-240,18.5,GUNDUZ,GUNDUZ,Normal,0
1785,2025-11-20,03:30:00,03:30:00,ST-059,U-229,19.3,GECE,GECE,Normal,0
1786,2025-11-16,08:06:00,08:06:00,ST-080,U-303,16.2,GUNDUZ,GUNDUZ,Normal,0
1787,2025-11-22,21:41:00,09:41:00,ST-085,U-291,42.9,GECE,GUNDUZ,ANOMALI_ZAMAN_KAYMASI,1
1788,2025-11-22,08:56:00,08:56:00,ST-039,U-155,15.0,GUNDUZ,GUNDUZ,Normal,0
1789,2025-11-21,07:00:00,19:00:00,ST-082,U-266,59.6,GECE,GUNDUZ,ANOMALI_ZAMAN_KAYMASI,1
1790,2025-11-17,11:10:00,11:10:00,ST-084,U-252,16.8,GUNDUZ,GUNDUZ,Normal,0
1791,2025-11-16,09:01:00,09:01:00,ST-008,U-306,17.8,GUNDUZ,GUNDUZ,Normal,0
1792,2025-11-24,15:12:00,15:12:00,ST-004,U-354,6.5,GUNDUZ,GUNDUZ,Normal,0
1793,2025-11-18,01:02:00,01:02:00,ST-050,U-118,11.5,GECE,GECE,Normal,0
1794,2025-11-23,00:22:00,00:22:00,ST-025,U-275,14.3,GECE,GECE,Normal,0
1795,2025-11-25,19:00:00,19:00:00,ST-082,U-343,16.4,GUNDUZ,GUNDUZ,Normal,0
1796,2025-11-24,16:56:00,16:56:00,ST-022,U-385,9.4,GUNDUZ,GUNDUZ,Normal,0
1797,2025-11-15,20:50:00,20:50:00,ST-095,U-232,12.5,GUNDUZ,GUNDUZ,Normal,0
1798,2025-11-25,20:24:00,20:24:00,ST-024,U-271,17.7,GUNDUZ,GUNDUZ,Normal,0
1799,2025-11-24,04:55:00,16:55:00,ST-096,U-257,37.4,GUNDUZ,GECE,ANOMALI_ZAMAN_KAYMASI,1
1800,2025-11-20,08:00:00,08:00:00,ST-034,U-399,10.0,GUNDUZ,GUNDUZ,Normal,0
1801,2025-11-18,02:54:00,02:54:00,ST-007,U-398,6.1,GECE,GECE,Normal,0
1802,2025-11-23,03:26:00,03:26:00,ST-025,U-356,5.3,GECE,GECE,Normal,0
1803,2025-11-14,19:04:00,19:04:00,ST-039,U-311,10.9,GUNDUZ,GUNDUZ,Normal,0
1804,2025-11-13,16:24:00,16:24:00,ST-026,U-275,6.7,GUNDUZ,GUNDUZ,Normal,0
1805,2025-11-20,09:30:00,09:30:00,ST-059,U-173,20.1,GUNDUZ,GUNDUZ,Normal,0
1806,2025-11-18,17:30:00,17:30:00,ST-011,U-349,7.2,GUNDUZ,GUNDUZ,Normal,0
1807,2025-11-18,17:45:00,17:45:00,ST-082,U-129,7.2,GUNDUZ,GUNDUZ,Normal,0
1808,2025-11-13,03:20:00,03:20:00,ST-022,U-395,7.8,GECE,GECE,Normal,0
1809,2025-11-26,15:01:00,15:01:00,ST-012,U-166,18.1,GUNDUZ,GUNDUZ,Normal,0
1810,2025-11-23,20:00:00,20:00:00,ST-055,U-344,11.7,GUNDUZ,GUNDUZ,Normal,0
1811,2025-11-19,21:47:00,09:47:00,ST-094,U-291,43.7,GECE,GUNDUZ,ANOMALI_ZAMAN_KAYMASI,1
1812,2025-11-13,03:40:00,03:40:00,ST-068,U-197,17.6,GECE,GECE,Normal,0
1813,2025-11-13,03:45:00,03:45:00,ST-032,U-215,15.3,GECE,GECE,Normal,0
1814,2025-11-25,14:18:00,14:18:00,ST-014,U-296,9.6,GUNDUZ,GUNDUZ,Normal,0
1815,2025-11-22,05:15:00,05:15:00,ST-006,U-252,7.0,GECE,GECE,Normal,0
1816,2025-11-18,06:24:00,06:24:00,ST-068,U-272,13.4,GUNDUZ,GUNDUZ,Normal,0
1817,2025-11-20,13:06:00,13:06:00,ST-044,U-350,21.9,GUNDUZ,GUNDUZ,Normal,0
1818,2025-11-19,10:08:00,10:08:00,ST-052,U-109,7.0,GUNDUZ,GUNDUZ,Normal,0
1819,2025-11-17,03:48:00,03:48:00,ST-028,U-111,21.7,GECE,GECE,Normal,0
1820,2025-11-23,10:20:00,10:20:00,ST-092,U-119,6.2,GUNDUZ,GUNDUZ,Normal,0
1821,2025-11-20,00:37:00,00:37:00,ST-069,U-124,8.6,GECE,GECE,Normal,0
1822,2025-11-24,00:48:00,00:48:00,ST-084,U-110,15.9,GECE,GECE,Normal,0
1823,2025-11-13,18:18:00,18:18:00,ST-049,U-163,11.5,GUNDUZ,GUNDUZ,Normal,0
1824,2025-11-22,22:08:00,22:08:00,ST-027,U-104,16.6,GECE,GECE,Normal,0
1825,2025-11-18,08:30:00,08:30:00,ST-067,U-238,5.8,GUNDUZ,GUNDUZ,Normal,0
1826,2025-11-24,02:24:00,02:24:00,ST-014,U-361,6.5,GECE,GECE,Normal,0
1827,2025-11-26,09:56:00,09:56:00,ST-014,U-354,9.1,GUNDUZ,GUNDUZ,Normal,0
1828,2025-11-16,15:48:00,15:48:00,ST-067,U-203,18.0,GUNDUZ,GUNDUZ,Normal,0
1829,2025-11-19,13:04:00,13:04:00,ST-006,U-380,9.3,GUNDUZ,GUNDUZ,Normal,0
1830,2025-11-21,20:40:00,20:40:00,ST-062,U-269,16.4,GUNDUZ,GUNDUZ,Normal,0
1831,2025-11-17,06:12:00,18:12:00,ST-015,U-393,48.5,GECE,GUNDUZ,ANOMALI_ZAMAN_KAYMASI,1
1832,2025-11-25,08:32:00,08:32:00,ST-066,U-138,21.1,GUNDUZ,GUNDUZ,Normal,0
1833,2025-11-26,12:44:00,12:44:00,ST-083,U-218,20.3,GUNDUZ,GUNDUZ,Normal,0
1834,2025-11-21,08:06:00,08:06:00,ST-060,U-125,9.3,GUNDUZ,GUNDUZ,Normal,0
1835,2025-11-14,23:20:00,23:20:00,ST-038,U-284,19.7,GECE,GECE,Normal,0
1836,2025-11-27,18:00:00,18:00:00,ST-015,U-148,11.7,GUNDUZ,GUNDUZ,Normal,0
1837,2025-11-27,04:33:00,04:33:00,ST-018,U-187,4.2,GECE,GECE,Normal,0
1838,2025-11-19,01:30:00,01:30:00,ST-080,U-237,11.9,GECE,GECE,Normal,0
1839,2025-11-26,15:32:00,03:32:00,ST-024,U-158,53.5,GECE,GUNDUZ,ANOMALI_ZAMAN_KAYMASI,1
1840,2025-11-20,06:00:00,06:00:00,ST-050,U-344,12.2,GUNDUZ,GUNDUZ,Normal,0
1841,2025-11-27,20:30:00,20:30:00,ST-022,U-157,20.0,GUNDUZ,GUNDUZ,Normal,0
1842,2025-11-15,14:18:00,14:18:00,ST-021,U-153,5.1,GUNDUZ,GUNDUZ,Normal,0
1843,2025-11-20,20:54:00,20:54:00,ST-073,U-324,12.7,GUNDUZ,GUNDUZ,Normal,0
1844,2025-11-16,04:40:00,04:40:00,ST-079,U-114,18.0,GECE,GECE,Normal,0
1845,2025-11-25,14:10:00,14:10:00,ST-017,U-347,17.1,GUNDUZ,GUNDUZ,Normal,0
1846,2025-11-22,02:00:00,14:00:00,ST-006,U-132,39.4,GUNDUZ,GECE,ANOMALI_ZAMAN_KAYMASI,1
1847,2025-11-17,23:31:00,23:31:00,ST-087,U-368,4.2,GECE,GECE,Normal,0
1848,2025-11-27,09:52:00,09:52:00,ST-029,U-273,17.0,GUNDUZ,GUNDUZ,Normal,0
1849,2025-11-22,17:09:00,17:09:00,ST-013,U-321,16.6,GUNDUZ,GUNDUZ,Normal,0
1850,2025-11-25,16:20:00,16:20:00,ST-085,U-297,12.7,GUNDUZ,GUNDUZ,Normal,0
1851,2025-11-15,15:39:00,15:39:00,ST-079,U-127,14.1,GUNDUZ,GUNDUZ,Normal,0
1852,2025-11-13,07:00:00,07:00:00,ST-061,U-353,6.8,GUNDUZ,GUNDUZ,Normal,0
1853,2025-11-16,06:10:00,18:10:00,ST-031,U-269,42.2,GECE,GUNDUZ,ANOMALI_ZAMAN_KAYMASI,1
1854,2025-11-18,01:02:00,13:02:00,ST-083,U-293,32.8,GUNDUZ,GECE,ANOMALI_ZAMAN_KAYMASI,1
1855,2025-11-20,10:15:00,10:15:00,ST-057,U-393,5.4,GUNDUZ,GUNDUZ,Normal,0
1856,2025-11-21,15:04:00,03:04:00,ST-041,U-160,42.4,GECE,GUNDUZ,ANOMALI_ZAMAN_KAYMASI,1
1857,2025-11-22,05:40:00,05:40:00,ST-052,U-311,4.3,GECE,GECE,Normal,0
1858,2025-11-13,21:48:00,21:48:00,ST-012,U-255,4.0,GUNDUZ,GUNDUZ,Normal,0
1859,2025-11-22,20:39:00,20:39:00,ST-059,U-274,15.8,GUNDUZ,GUNDUZ,Normal,0
1860,2025-11-19,21:20:00,21:20:00,ST-059,U-269,18.7,GUNDUZ,GUNDUZ,Normal,0
1861,2025-11-23,11:42:00,11:42:00,ST-092,U-286,14.8,GUNDUZ,GUNDUZ,Normal,0
1862,2025-11-26,11:54:00,11:54:00,ST-085,U-213,5.8,GUNDUZ,GUNDUZ,Normal,0
1863,2025-11-13,07:55:00,07:55:00,ST-038,U-380,18.9,GUNDUZ,GUNDUZ,Normal,0
1864,2025-11-22,22:24:00,22:24:00,ST-022,U-352,5.9,GECE,GECE,Normal,0
1865,2025-11-15,17:45:00,17:45:00,ST-053,U-154,17.4,GUNDUZ,GUNDUZ,Normal,0
1866,2025-11-18,03:38:00,03:38:00,ST-051,U-210,7.4,GECE,GECE,Normal,0
1867,2025-11-21,18:33:00,18:33:00,ST-044,U-155,7.4,GUNDUZ,GUNDUZ,Normal,0
1868,2025-11-27,19:32:00,19:32:00,ST-087,U-163,20.7,GUNDUZ,GUNDUZ,Normal,0
1869,2025-11-27,20:01:00,20:01:00,ST-076,U-358,12.2,GUNDUZ,GUNDUZ,Normal,0
1870,2025-11-15,18:30:00,18:30:00,ST-095,U-124,4.1,GUNDUZ,GUNDUZ,Normal,0
1871,2025-11-23,15:22:00,15:22:00,ST-062,U-360,19.1,GUNDUZ,GUNDUZ,Normal,0
1872,2025-11-27,21:28:00,21:28:00,ST-075,U-188,7.2,GUNDUZ,GUNDUZ,Normal,0
1873,2025-11-27,07:24:00,07:24:00,ST-085,U-264,5.9,GUNDUZ,GUNDUZ,Normal,0
1874,2025-11-23,01:54:00,01:54:00,ST-078,U-227,11.5,GECE,GECE,Normal,0
1875,2025-11-18,05:35:00,05:35:00,ST-038,U-331,10.2,GECE,GECE,Normal,0
1876,2025-11-28,14:00:00,14:00:00,ST-090,U-362,11.4,GUNDUZ,GUNDUZ,Normal,0
1877,2025-11-18,20:38:00,20:38:00,ST-041,U-383,13.9,GUNDUZ,GUNDUZ,Normal,0
1878,2025-11-25,13:50:00,13:50:00,ST-092,U-248,7.8,GUNDUZ,GUNDUZ,Normal,0
1879,2025-11-26,04:54:00,04:54:00,ST-091,U-191,16.1,GECE,GECE,Normal,0
1880,2025-11-23,04:00:00,04:00:00,ST-091,U-159,15.5,GECE,GECE,Normal,0
1881,2025-11-28,01:49:00,01:49:00,ST-074,U-313,12.6,GECE,GECE,Normal,0
1882,2025-11-26,06:12:00,06:12:00,ST-037,U-316,19.1,GUNDUZ,GUNDUZ,Normal,0
1883,2025-11-28,17:30:00,05:30:00,ST-049,U-174,28.7,GECE,GUNDUZ,ANOMALI_ZAMAN_KAYMASI,1
1884,2025-11-14,00:24:00,00:24:00,ST-097,U-182,7.6,GECE,GECE,Normal,0
1885,2025-11-18,22:30:00,22:30:00,ST-008,U-251,6.6,GECE,GECE,Normal,0
1886,2025-11-17,02:26:00,02:26:00,ST-058,U-152,4.6,GECE,GECE,Normal,0
1887,2025-11-25,02:48:00,02:48:00,ST-029,U-387,17.3,GECE,GECE,Normal,0
1888,2025-11-20,19:36:00,19:36:00,ST-090,U-247,18.1,GUNDUZ,GUNDUZ,Normal,0
1889,2025-11-27,00:03:00,00:03:00,ST-050,U-313,20.7,GECE,GECE,Normal,0
1890,2025-11-28,21:00:00,21:00:00,ST-071,U-127,9.6,GUNDUZ,GUNDUZ,Normal,0
1891,2025-11-13,10:15:00,10:15:00,ST-057,U-215,7.7,GUNDUZ,GUNDUZ,Normal,0
1892,2025-11-25,19:40:00,19:40:00,ST-097,U-379,15.7,GUNDUZ,GUNDUZ,Normal,0
1893,2025-11-27,16:44:00,16:44:00,ST-025,U-250,18.0,GUNDUZ,GUNDUZ,Normal,0
1894,2025-11-22,03:06:00,03:06:00,ST-024,U-188,16.3,GECE,GECE,Normal,0
1895,2025-11-27,17:40:00,17:40:00,ST-055,U-242,10.8,GUNDUZ,GUNDUZ,Normal,0
1896,2025-11-24,00:32:00,00:32:00,ST-033,U-102,6.9,GECE,GECE,Normal,0
1897,2025-11-19,16:15:00,16:15:00,ST-006,U-178,20.9,GUNDUZ,GUNDUZ,Normal,0
1898,2025-11-19,16:30:00,16:30:00,ST-081,U-254,17.9,GUNDUZ,GUNDUZ,Normal,0
1899,2025-11-22,19:40:00,19:40:00,ST-010,U-262,13.9,GUNDUZ,GUNDUZ,Normal,0
1900,2025-11-23,11:00:00,11:00:00,ST-009,U-358,7.3,GUNDUZ,GUNDUZ,Normal,0
1901,2025-11-16,14:10:00,14:10:00,ST-012,U-278,13.7,GUNDUZ,GUNDUZ,Normal,0
1902,2025-11-17,20:24:00,20:24:00,ST-043,U-284,15.9,GUNDUZ,GUNDUZ,Normal,0
1903,2025-11-19,02:42:00,02:42:00,ST-068,U-343,17.5,GECE,GECE,Normal,0
1904,2025-11-24,03:28:00,03:28:00,ST-002,U-158,21.7,GECE,GECE,Normal,0
1905,2025-11-26,16:10:00,16:10:00,ST-083,U-224,8.3,GUNDUZ,GUNDUZ,Normal,0
1906,2025-11-14,02:36:00,02:36:00,ST-015,U-297,9.8,GECE,GECE,Normal,0
1907,2025-11-18,12:31:00,12:31:00,ST-067,U-291,9.1,GUNDUZ,GUNDUZ,Normal,0
1908,2025-11-23,13:48:00,13:48:00,ST-006,U-251,12.0,GUNDUZ,GUNDUZ,Normal,0
1909,2025-11-26,02:45:00,02:45:00,ST-013,U-185,13.3,GECE,GECE,Normal,0
1910,2025-11-28,15:50:00,15:50:00,ST-009,U-207,4.1,GUNDUZ,GUNDUZ,Normal,0
1911,2025-11-26,18:46:00,18:46:00,ST-088,U-317,7.8,GUNDUZ,GUNDUZ,Normal,0
1912,2025-11-15,09:36:00,09:36:00,ST-095,U-322,18.9,GUNDUZ,GUNDUZ,Normal,0
1913,2025-11-26,04:25:00,04:25:00,ST-088,U-178,5.3,GECE,GECE,Normal,0
1914,2025-11-13,12:10:00,12:10:00,ST-012,U-137,10.0,GUNDUZ,GUNDUZ,Normal,0
1915,2025-11-14,03:30:00,03:30:00,ST-010,U-394,8.5,GECE,GECE,Normal,0
1916,2025-11-17,23:12:00,23:12:00,ST-058,U-307,11.3,GECE,GECE,Normal,0
1917,2025-11-21,19:06:00,19:06:00,ST-016,U-373,11.0,GUNDUZ,GUNDUZ,Normal,0
1918,2025-11-13,12:30:00,12:30:00,ST-097,U-399,15.1,GUNDUZ,GUNDUZ,Normal,0
1919,2025-11-14,03:54:00,03:54:00,ST-065,U-154,5.3,GECE,GECE,Normal,0
1920,2025-11-19,06:40:00,06:40:00,ST-012,U-244,9.4,GUNDUZ,GUNDUZ,Normal,0
1921,2025-11-28,21:09:00,21:09:00,ST-085,U-115,10.9,GUNDUZ,GUNDUZ,Normal,0
1922,2025-11-23,03:20:00,03:20:00,ST-096,U-300,8.0,GECE,GECE,Normal,0
1923,2025-11-29,13:30:00,13:30:00,ST-082,U-173,13.8,GUNDUZ,GUNDUZ,Normal,0
1924,2025-11-19,07:36:00,07:36:00,ST-094,U-291,20.5,GUNDUZ,GUNDUZ,Normal,0
1925,2025-11-13,13:05:00,13:05:00,ST-016,U-121,14.0,GUNDUZ,GUNDUZ,Normal,0
1926,2025-11-13,13:10:00,13:10:00,ST-071,U-143,11.1,GUNDUZ,GUNDUZ,Normal,0
1927,2025-11-19,08:18:00,08:18:00,ST-093,U-276,17.3,GUNDUZ,GUNDUZ,Normal,0
1928,2025-11-17,10:08:00,10:08:00,ST-066,U-172,15.6,GUNDUZ,GUNDUZ,Normal,0
1929,2025-11-16,18:50:00,18:50:00,ST-033,U-199,15.1,GUNDUZ,GUNDUZ,Normal,0
1930,2025-11-15,12:00:00,12:00:00,ST-007,U-381,18.4,GUNDUZ,GUNDUZ,Normal,0
1931,2025-11-22,14:49:00,14:49:00,ST-086,U-134,5.3,GUNDUZ,GUNDUZ,Normal,0
1932,2025-11-18,17:56:00,05:56:00,ST-063,U-269,50.4,GECE,GUNDUZ,ANOMALI_ZAMAN_KAYMASI,1
1933,2025-11-20,16:48:00,16:48:00,ST-013,U-245,15.8,GUNDUZ,GUNDUZ,Normal,0
1934,2025-11-25,21:36:00,09:36:00,ST-063,U-330,31.8,GECE,GUNDUZ,ANOMALI_ZAMAN_KAYMASI,1
1935,2025-11-20,01:45:00,01:45:00,ST-075,U-178,9.5,GECE,GECE,Normal,0
1936,2025-11-25,06:48:00,06:48:00,ST-055,U-186,18.5,GUNDUZ,GUNDUZ,Normal,0
1937,2025-11-13,14:05:00,14:05:00,ST-092,U-323,18.1,GUNDUZ,GUNDUZ,Normal,0
1938,2025-11-18,19:14:00,19:14:00,ST-094,U-269,6.4,GUNDUZ,GUNDUZ,Normal,0
1939,2025-11-23,09:00:00,09:00:00,ST-040,U-349,10.5,GUNDUZ,GUNDUZ,Normal,0
1940,2025-11-24,16:40:00,04:40:00,ST-011,U-243,47.6,GECE,GUNDUZ,ANOMALI_ZAMAN_KAYMASI,1
1941,2025-11-16,05:09:00,05:09:00,ST-094,U-139,7.5,GECE,GECE,Normal,0
1942,2025-11-28,15:36:00,03:36:00,ST-065,U-115,25.7,GECE,GUNDUZ,ANOMALI_ZAMAN_KAYMASI,1
1943,2025-11-25,09:29:00,09:29:00,ST-028,U-118,17.8,GUNDUZ,GUNDUZ,Normal,0
1944,2025-11-24,18:08:00,18:08:00,ST-070,U-341,20.1,GUNDUZ,GUNDUZ,Normal,0
1945,2025-11-26,17:45:00,17:45:00,ST-029,U-248,10.6,GUNDUZ,GUNDUZ,Normal,0
1946,2025-11-16,05:54:00,05:54:00,ST-051,U-286,13.2,GECE,GECE,Normal,0
1947,2025-11-24,03:27:00,15:27:00,ST-079,U-184,33.4,GUNDUZ,GECE,ANOMALI_ZAMAN_KAYMASI,1
1948,2025-11-29,10:12:00,10:12:00,ST-023,U-389,12.0,GUNDUZ,GUNDUZ,Normal,0
1949,2025-11-25,11:47:00,11:47:00,ST-095,U-347,21.4,GUNDUZ,GUNDUZ,Normal,0
1950,2025-11-20,21:20:00,09:20:00,ST-030,U-132,51.7,GECE,GUNDUZ,ANOMALI_ZAMAN_KAYMASI,1
1951,2025-11-18,22:03:00,22:03:00,ST-027,U-365,4.8,GECE,GECE,Normal,0
1952,2025-11-30,04:00:00,04:00:00,ST-059,U-123,12.5,GECE,GECE,Normal,0
1953,2025-11-14,07:18:00,07:18:00,ST-091,U-366,9.8,GUNDUZ,GUNDUZ,Normal,0
1954,2025-11-26,21:30:00,21:30:00,ST-034,U-396,19.0,GUNDUZ,GUNDUZ,Normal,0
1955,2025-11-24,22:10:00,22:10:00,ST-049,U-287,10.8,GECE,GECE,Normal,0
1956,2025-11-25,14:28:00,14:28:00,ST-067,U-228,19.0,GUNDUZ,GUNDUZ,Normal,0
1957,2025-11-21,15:09:00,15:09:00,ST-052,U-280,8.0,GUNDUZ,GUNDUZ,Normal,0
1958,2025-11-20,23:28:00,23:28:00,ST-078,U-103,12.7,GECE,GECE,Normal,0
1959,2025-11-24,07:39:00,07:39:00,ST-030,U-139,11.9,GUNDUZ,GUNDUZ,Normal,0
1960,2025-11-24,08:00:00,08:00:00,ST-024,U-180,7.8,GUNDUZ,GUNDUZ,Normal,0
1961,2025-11-21,00:16:00,00:16:00,ST-085,U-217,18.7,GECE,GECE,Normal,0
1962,2025-11-22,08:36:00,08:36:00,ST-062,U-345,17.0,GUNDUZ,GUNDUZ,Normal,0
1963,2025-11-23,17:00:00,17:00:00,ST-053,U-111,6.9,GUNDUZ,GUNDUZ,Normal,0
1964,2025-11-18,08:48:00,20:48:00,ST-021,U-168,45.1,GECE,GUNDUZ,ANOMALI_ZAMAN_KAYMASI,1
1965,2025-11-27,02:05:00,02:05:00,ST-019,U-128,20.0,GECE,GECE,Normal,0
1966,2025-11-17,01:00:00,01:00:00,ST-052,U-388,7.2,GECE,GECE,Normal,0
1967,2025-11-27,02:55:00,14:55:00,ST-085,U-245,50.2,GUNDUZ,GECE,ANOMALI_ZAMAN_KAYMASI,1
1968,2025-11-15,00:56:00,00:56:00,ST-061,U-346,14.9,GECE,GECE,Normal,0
1969,2025-11-17,01:30:00,01:30:00,ST-019,U-398,11.4,GECE,GECE,Normal,0
1970,2025-11-29,20:50:00,20:50:00,ST-034,U-185,15.9,GUNDUZ,GUNDUZ,Normal,0
1971,2025-11-29,05:08:00,05:08:00,ST-077,U-135,20.6,GECE,GECE,Normal,0
1972,2025-11-18,10:24:00,10:24:00,ST-003,U-203,6.4,GUNDUZ,GUNDUZ,Normal,0
1973,2025-11-24,12:33:00,12:33:00,ST-054,U-176,13.1,GUNDUZ,GUNDUZ,Normal,0
1974,2025-11-26,13:36:00,01:36:00,ST-079,U-119,41.7,GECE,GUNDUZ,ANOMALI_ZAMAN_KAYMASI,1
1975,2025-11-30,15:30:00,15:30:00,ST-012,U-346,17.5,GUNDUZ,GUNDUZ,Normal,0
1976,2025-11-27,22:56:00,22:56:00,ST-001,U-320,14.9,GECE,GECE,Normal,0
1977,2025-11-24,13:57:00,13:57:00,ST-090,U-371,19.7,GUNDUZ,GUNDUZ,Normal,0
1978,2025-11-22,13:24:00,13:24:00,ST-099,U-295,18.4,GUNDUZ,GUNDUZ,Normal,0
1979,2025-11-21,05:04:00,05:04:00,ST-098,U-394,17.3,GECE,GECE,Normal,0
1980,2025-11-15,18:40:00,18:40:00,ST-099,U-219,8.6,GUNDUZ,GUNDUZ,Normal,0
1981,2025-11-15,02:27:00,02:27:00,ST-053,U-231,19.8,GECE,GECE,Normal,0
1982,2025-11-17,20:02:00,08:02:00,ST-001,U-395,51.0,GECE,GUNDUZ,ANOMALI_ZAMAN_KAYMASI,1
1983,2025-11-24,16:03:00,04:03:00,ST-084,U-205,25.3,GECE,GUNDUZ,ANOMALI_ZAMAN_KAYMASI,1
1984,2025-11-28,18:48:00,18:48:00,ST-014,U-179,11.4,GUNDUZ,GUNDUZ,Normal,0
1985,2025-11-22,15:30:00,15:30:00,ST-069,U-316,8.6,GUNDUZ,GUNDUZ,Normal,0
1986,2025-11-26,01:58:00,01:58:00,ST-088,U-303,9.0,GECE,GECE,Normal,0
1987,2025-11-30,05:03:00,05:03:00,ST-072,U-347,13.9,GECE,GECE,Normal,0
1988,2025-11-17,04:40:00,04:40:00,ST-033,U-257,14.0,GECE,GECE,Normal,0
1989,2025-11-26,03:07:00,03:07:00,ST-095,U-170,16.7,GECE,GECE,Normal,0
1990,2025-11-28,05:00:00,17:00:00,ST-090,U-182,33.0,GUNDUZ,GECE,ANOMALI_ZAMAN_KAYMASI,1
